clip_name,label,source_wav,start_time,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13
clip_00011_rpi-bush-point_2020_09_27_23_26_00_39_53.wav,orca_call,rpi-bush-point_2020_09_27_23_26_00.wav,39.52806659226191,-331.0910284025573,103.74085385755129,-66.2228302917149,23.125949724054827,-20.06969877903768,51.00109460264371,-22.317819773571205,20.210062761122646,-12.210610007451416,32.65241240970306,-8.606150883874896,12.456702486385614,-1.9029986310385631,0.19901952979815674,-0.04671478096690008,-0.06364518852262774,-0.00853581150544209,0.019534976117490527,0.053229813225257466,0.044012093214807785,-0.0783489073293905,0.009866611185970214,-0.026502800308845727,0.03577774594376031,0.02048089849680984,0.07430819216844324
clip_00012_60026_501_10.wav,orca_call,60026.wav,501.101,-407.45110859192135,198.2776951971154,72.40104943310443,32.998120797202276,36.54750151964993,24.5255640735599,4.480846949667545,-9.019126222975453,-8.357254059417254,8.808714168109132,22.155924499738262,14.138003446463667,0.9661088375289869,0.3017328866455603,-0.5072688978687594,0.12384563494710482,0.19394380633161806,0.051062341387402746,-0.01648086255468465,-0.011476708197949256,0.05455446020761752,0.059710172935089574,-0.03683615844442074,-0.15098483598792875,-0.13470496608363589,-0.0560407569308418
clip_00013_9769202F_0_00.wav,orca_call,9769202F.wav,0.0,-247.7199726912162,24.864056618704467,-20.130543298085982,10.856626999028167,-0.30439940475093036,7.7958168716152905,2.1603353470516082,0.4685563724478377,-0.4529704532751176,5.27529496465644,1.438863804907891,7.49619484579985,-2.196748459338681,-0.19388673456026226,0.10450599857451258,-0.12418778675887363,0.14770358342804232,0.08982262613945173,-0.19987453645205983,-0.025030483196499864,0.03608630625247834,0.02716689763932223,0.11959755325767808,0.051632441650612065,-0.03150527922200643,-0.04190778302929382
clip_00014_rpi-bush-point_2020_09_27_23_29_00_54_37.wav,orca_call,rpi-bush-point_2020_09_27_23_29_00.wav,54.37459904848015,-307.3505137950988,92.74559467378505,-68.72346628583493,34.093345823328164,-28.65618419184877,45.84330132511622,-15.589300333008465,17.6479757185573,-7.625685288454118,31.805435200279685,-2.8031420617295972,7.489104570141399,-0.8187085849965064,0.04049091781903273,0.09776407445349408,0.03785848824305085,-0.20796833181269223,0.03019989094246893,0.011480632457429035,0.09341226288071074,-0.0139906301763993,0.01678576340014855,-0.07843520877915791,-0.07279022756363823,0.001313468507294706,-0.09184989795909866
clip_00015_1562340736_0017_8_84.wav,orca_call,1562340736_0017.wav,8.841527196652716,-249.67228313921737,18.572942950462302,-18.92256585220496,5.448507115277331,-1.170947550786128,5.861706797444037,-2.253161831392525,7.499221527611657,3.320125317188565,11.308562629827655,4.448455641873209,13.47978672508295,1.38984952547152,0.09806165588973764,-0.10414931359578485,0.14487921965507788,-0.07880518513324287,0.05631435835812632,-0.09866396885712507,0.07446414200064438,-0.027866054551236,-0.05779681333399436,-0.07896102745281346,-0.019161711611793718,0.06329801890931364,0.021507804477134667
clip_00016_97749003_0_00.wav,orca_call,97749003.wav,0.0,-301.64517804349805,-71.50120092017167,-109.28403085069598,-12.823828620727086,-31.3292712261877,7.391974533633464,-0.21423441907498322,17.613894593235976,4.649451566672741,9.091109931205356,8.671185618095382,16.45979992882811,0.9250985137257675,0.18511815623041578,0.2611158879399763,-0.15957120176717438,-0.1486767185789757,0.15070896409233064,0.13949905704095072,0.059380029946880686,-0.05398556512326514,0.030177184881379757,0.13550972634583397,0.0675133712020745,0.03784019701397887,-0.018632505162420678
clip_00017_OS_9_27_2017_08_35_00__0002_35_93.wav,orca_call,OS_9_27_2017_08_35_00__0002.wav,35.93011811023621,-250.3650551275123,78.19030895070351,-8.882660875477672,10.930672514888553,-1.319134446014236,7.57219614700321,-0.18826405812404687,-0.05594203163332898,-6.403717597954854,-1.709358954188985,-9.837680249469914,3.5599465573469824,-7.848097105619108,-0.030378934410676666,-0.0038409303598012294,-0.17006358726356696,0.08885742782163027,-0.048806099007366696,0.06966323676217871,-0.0759249388681526,0.031104314788495773,0.10446430344931903,0.10640113635705713,-0.13312675556728873,-0.0037609285364992146,-0.01413452375896323
clip_00018_rpi-bush-point_2020_09_27_23_25_00_15_08.wav,orca_call,rpi-bush-point_2020_09_27_23_25_00.wav,15.075066609977323,-335.80353194697,110.78306831517972,-72.65270687496276,26.10803963731543,-24.93996753057472,52.073139567451456,-25.087166455867152,25.82832673020364,-16.92250793999512,35.63019597146702,-11.96097267510459,17.411374730171023,-0.271682653810775,0.1514050443960528,-0.02426379651657831,-0.03687712165724259,-0.00035318031197306937,0.06571711383483787,0.038793398353006284,0.002665989104437585,-0.01736893338574105,0.04530931017686708,-0.023584825012709646,-0.10034298568278523,-0.025325979065209562,0.017581509230500482
clip_00019_97745006_0_00.wav,orca_call,97745006.wav,0.0,-350.76615935733145,-50.14578352530836,-60.01635603759079,-34.29805252040188,-13.21778728243839,8.872011780252937,6.814133418874042,9.491567633203298,12.546127441735258,8.880304107606797,4.141171027386954,5.4979798532757425,3.406409498262646,0.16391406379737114,0.04992543101188054,0.08301494654137129,-0.05903238639334643,-0.022865026995457602,0.024999189717477818,0.051925029032023964,0.05521993427828667,0.006392720943241368,0.038567088549320505,0.07804213543372529,0.06300614404884516,-0.029465330200580023
clip_00020_9750300R_0_00.wav,orca_call,9750300R.wav,0.0,-365.161660464304,7.697671953516936,-16.655436665481012,20.402166382408875,7.101145940999283,12.98753443340734,1.1870632697161614,6.248260428875176,3.9913066597091063,6.810519247586803,0.3158425123947996,10.754901468541258,0.40216756610353155,0.33382520051850134,-0.31441915500943113,-0.46386408637553,0.017567979548080634,0.01840079136879298,0.1375370519794047,0.10753662697402887,0.10103292502658368,0.18131359012640055,-0.04430694069174522,0.002984193703245606,0.11748842527915897,0.013162537510324658
clip_00021_1562340736_001b_0_21.wav,orca_call,1562340736_001b.wav,0.2147615708274894,-188.16740337996805,33.61035233439968,-11.346975073717728,12.106316391332816,-9.48270757399586,0.8985500044675971,-7.038624012942081,2.513360973377291,-4.392576192874707,3.4119362871408376,-1.3467686498837714,6.464592659080838,0.01137461793102003,0.12705139040312646,-0.04300549148992409,0.10711616903320748,-0.22786517523010558,-0.002291619348523121,0.07659284248808419,0.19197083051794794,0.013537556787426516,-0.0036065018430603687,-0.002035825570992579,0.0384899646614819,0.01457053050709583,-0.002330494854658165
clip_00022_660160001_12_25.wav,orca_call,660160001.wav,12.25,-456.0589765113503,192.74894187379172,57.98178875289296,12.18820283800016,5.794566306357061,2.9105627886929453,-10.514212220933935,-11.606419773802461,-3.627641360487211,12.849058655814874,18.73064206264073,18.363038550455368,8.546086941587472,0.5325614376730432,-0.22098125552706963,-0.16167997124822966,-0.009547801043407708,0.09518296413156621,0.2472646935736857,0.18722995825973737,-0.005554885260749398,-0.0289930259991284,-0.07602517656294092,-0.11801382474718632,-0.02996168125256896,0.07518448605015435
clip_00023_9750100G_0_00.wav,orca_call,9750100G.wav,0.0,-447.9422580866854,7.420401470699526,-11.401053673226558,22.974872390940913,0.5409483561228121,23.516671812784896,1.221616077060559,11.077794365711341,6.5646779589636735,8.333932425881187,2.388248617134951,6.94603981335541,-3.287170284306223,-0.14240406443507977,0.04435190808202356,0.11125854508859565,-0.027905223444763396,0.10200605642460217,0.020785346262841425,-0.06636275439944896,-0.11069113816368628,-0.11881097163082638,0.020769075889733753,0.02012963249424427,0.08296580136280793,0.02142732784016516
clip_00024_650090001_49_72.wav,orca_call,650090001.wav,49.71836419753087,-297.138951797286,210.83155443733128,54.32952272726559,26.377164491599512,8.42818213608822,5.7509813723037935,0.3907698311829482,-4.768096278397369,-2.1218099094413967,-3.7050174380591963,-5.991343798416078,-9.954649244411462,-9.797398820599717,1.3711110740451862,0.16745039193502648,-0.2986659817260875,-0.20154763884033744,-0.09859122167975308,-0.1480799644490221,-0.02195454609317479,0.06505800247084494,-0.0505880462759192,-0.14454679930734354,-0.17391688018478457,-0.1860230468142577,-0.14718338031844053
clip_00025_9230001W_0_00.wav,orca_call,9230001W.wav,0.0,-427.11043466544663,113.19603237913707,-38.734588512932156,-11.90180643516239,-1.7535493653216208,-16.316365729149855,-5.95146849788031,7.883856621166631,5.604455798749263,-10.520034849412225,-6.33230582935517,12.40488562361079,1.402411012957353,-0.4069162069981694,-0.2645996076487357,0.1940024221309124,0.18790882888553065,0.26560914543272524,0.267277031174043,-0.06380767542254383,-0.13044011712312428,0.08666310318187172,-0.006878746106350655,-0.1254366754784728,-0.041264501103181125,0.12092338289407073
clip_00026_79015000b_43_33.wav,orca_call,79015000b.wav,43.3287037037037,-318.8187992432041,118.70293907709978,0.6338230135932368,27.314394652898436,6.6816343453087805,39.5600127470506,10.451023196518749,29.89756329703593,3.373316525591471,25.119159163018402,13.85334713248786,5.917862597082342,-9.773743986429306,0.8089555675523006,-0.3546511997894434,0.06420589924707971,-0.025078874578995627,-0.051602325609596135,0.29057696352023066,0.03980550198601378,-0.13242137279176303,-0.2601155787964702,-0.0955439529939251,-0.03984847332398795,0.08277372870985591,0.004711623196733624
clip_00027_9230000N_0_00.wav,orca_call,9230000N.wav,0.0,-405.1101530014022,117.88417524198782,-53.352692308723576,-1.472495676278962,4.478907018242268,-10.74247116769059,-0.7374643881514952,4.905570917672024,5.449275649774579,-15.550698419194374,-12.222741704925856,14.198667931733734,-1.0936018782031423,0.18671922074314296,0.13609119543330442,0.1510839304415656,-0.04555765658038084,-0.12750513922926832,-0.1495947803615299,-0.03729242619621249,-0.09335901856882385,-0.02596467312779612,0.041503155407700804,0.08651378646229746,0.03332409352344536,0.014704820331991478
clip_00028_670230005_48_84.wav,orca_call,670230005.wav,48.83557046979868,-214.4505812012027,112.26104623334159,4.625120940102782,44.75391428793787,5.476221059998421,30.214009999245757,-0.8788971584545926,11.065600015724018,-4.262385829575034,5.728297685343968,-1.2677539960741646,7.556757036616193,7.040890462421731,2.815371601283328,0.18422584307388243,-0.7408937658320216,-0.2923568328439552,-0.07574322941520469,-0.30794581308073365,-0.14770581040710778,0.16270138540844686,-0.1296814661506428,-0.10480053281883224,-0.3073131015040754,0.2452210994365529,0.017957117372197122
clip_00029_660160004_23_44.wav,orca_call,660160004.wav,23.443264764432644,-448.245506693232,167.25324852084347,34.509064267175454,37.24545099809215,54.03791805869238,31.868153757834268,10.63712860467157,1.2724427115133727,-2.440863544290411,4.407615843977054,11.648027808846303,5.747337251750478,-3.9135104550132733,0.46004575047085666,0.3960289792870795,-0.6708077809088776,0.021098571250116317,0.40336484952879526,0.027672721377433897,-0.11703419829089251,-0.1059374927543672,-0.07707454810516244,0.02816267748315241,-0.001315711452764215,-0.10246106800001493,-0.23389283945488834
clip_00030_rpi-bush-point_2020_09_27_23_44_00_9_71.wav,orca_call,rpi-bush-point_2020_09_27_23_44_00.wav,9.710766666666668,-291.1973205877233,143.29094093779764,-64.87811186647897,-5.8636146281155055,-52.04789996137548,36.941579700438396,-16.89085244846776,26.298724001753676,-10.655438855089693,32.432794697432975,-3.308303801269851,14.403571344200026,0.6223889135188909,-0.09442817982242449,-0.03781593595790738,0.03686737086841847,-0.04416681843721194,-0.08552780065114059,-0.0942379778570044,0.0032752994733362874,0.07447641520697057,-0.0024253296660120193,-0.031387138986247315,-0.057932303704415926,0.01638552110496963,-0.024468188785025498
clip_00031_9775901A_0_00.wav,orca_call,9775901A.wav,0.0,-388.059692455422,-49.628407604332914,-63.47537531689641,-11.252452163528726,-14.563449826636887,21.066397255562848,9.922770836436564,20.412686769150152,12.739326514772612,4.1537696374757855,-3.5872523828943916,10.286997166626598,4.605262935338564,3.952169774602514,-1.3507651171663415,-1.09259428825613,-0.1121340562725524,-0.3069705887030562,0.37795299290999423,-0.10986068053478935,0.21434562855566394,-0.25443318469661125,0.04764328799331084,0.1841413619005693,0.23592972210679763,-0.19299647355751656
clip_00032_61062_196_00.wav,orca_call,61062.wav,196.0,-374.4852773709212,251.20150387938241,56.08525299840789,-6.679142555747632,-10.644670762836506,-13.067012107972223,-25.49848041695865,-23.134264746030404,-1.2423153432213208,22.788833129833684,26.217348349310697,8.283970921868725,-9.661357585836413,-0.39640139952251513,0.2559543338004107,-0.03174755312710343,0.06875292736961726,0.13854369967290356,0.0032039209792503252,-0.12858049745795178,-0.03816642300084211,0.06872340814082174,0.11050996107926717,0.09138108772182003,-0.0007828918427215395,-0.009813452487294802
clip_00033_OS_9_27_2017_08_57_00__0001_10_60.wav,orca_call,OS_9_27_2017_08_57_00__0001.wav,10.604250172771252,-246.40827934914273,42.30830380747161,-12.813460060261157,21.26561078751026,-6.40145286128558,9.039388965592694,-8.774092907731632,0.824671486461133,-8.825651050754509,2.8092243163023767,-4.566001065887747,-4.573793679177507,-5.945369146402353,-6.456164126487343,-0.9620613578919667,0.13403621302656235,-0.3192384368495144,0.07857910639932073,-0.1192560106541472,0.11109658753049236,0.013384792043383109,0.1331640303200129,-0.08941047018566109,0.08074534264853872,0.004212083773613704,0.21597885599548036
clip_00034_92302021_0_00.wav,orca_call,92302021.wav,0.0,-405.3280401288834,108.2208222369018,-29.304832753589984,-21.27280556412289,12.734964514105132,-1.6284703534184435,-10.518887877398035,1.4048951537466967,-10.80553191940409,-6.901639929821594,-2.2370204197331125,-12.55653904523047,0.7524795145265787,0.37039631155295333,-0.06900127139699824,-0.2450723559488433,0.014255530693023401,0.07007893688298418,-0.07732443194005398,-0.11307928374059295,-0.12361182219139821,0.08170074031799558,0.21402875732610563,0.06772061553390955,-0.056821140256349385,-0.008615873412155242
clip_00035_790150008_40_39.wav,orca_call,790150008.wav,40.38671875,-244.4454728295712,133.7772786783339,8.584436065261658,17.11948680538534,0.8255896058510197,25.692301741871212,0.5654206622210858,22.013887449189212,7.216989117305738,25.196030538694256,10.7930672303073,4.559768852901025,-12.69003687547704,0.41471928762906235,0.0472288078188726,0.017108779942333487,0.0055196285059077406,0.06838030559623448,0.0822267662681471,-0.1077609608598359,-0.07358619394021515,-0.05104107855649297,0.14682902920774604,-0.04114105217906012,0.0325303867666494,-0.10219197523207109
clip_00036_rpi-bush-point_2020_09_27_23_23_00_34_30.wav,orca_call,rpi-bush-point_2020_09_27_23_23_00.wav,34.300000000000004,-318.01228358360305,104.28515073609717,-63.90634928571781,17.566375586707313,-30.080343695591985,46.48934407112325,-11.446185954111971,21.183850070985635,-10.32432962217933,30.171152109148487,-8.02210494892175,9.805954530207394,0.052735022643303466,0.2514146014451895,-0.06751045262943202,-0.0913284825691438,-0.18891273673280756,-0.11158150743453422,0.11791982743869815,0.14469810355906013,-0.04963617501584915,-0.06386872823876805,-0.01257553600688959,0.06926150272056637,0.03730444264436479,0.004286269630363566
clip_00037_rpi-bush-point_2020_09_27_23_01_00_31_54.wav,orca_call,rpi-bush-point_2020_09_27_23_01_00.wav,31.53914752269385,-244.94939824737315,159.78745136204085,-87.66712735438992,9.308943931014136,-34.17188521652323,46.125008765845315,-25.397296286216648,14.6186393849579,-14.769765419434476,30.312010226508217,-14.263191231371733,7.598720990384325,-0.551657361094612,0.007239326731105745,0.019707213537656552,-0.014756713838331386,0.08846966318263179,-0.11920899875239427,0.01321855389065415,-0.09651682687694521,0.009465626752938187,-0.04038367820602108,0.03195032843589659,0.01698744116116582,0.022240882778882094,-0.026802707436685096
clip_00038_670230006_52_91.wav,orca_call,670230006.wav,52.905201342281885,-302.33207100624895,100.50293677956316,19.967625167977804,46.550668767048,4.0717648597845715,36.96721988145493,5.773521467419023,6.769322426144909,2.221311943114086,1.5904049872799866,2.3829540324609555,8.792736882823874,3.652587413767319,-8.059214269424585,-2.0783566958168755,-0.019128693564278917,-0.4614305778920443,0.2035925070888788,-0.6767394655004165,0.13201159362567771,-0.3766044831981761,-0.01786614131577075,0.01777973110399638,0.02206770898258134,0.08490078655294635,-0.07392612043784326
clip_00039_9769200U_0_00.wav,orca_call,9769200U.wav,0.0,-288.5096939935859,37.141774733818494,-7.854205664784625,-4.427681976365018,-0.12163081467850329,8.580819957415567,2.4604495806066238,-0.08721248468591507,-4.331164936570524,1.4482204166295738,5.034789478695151,5.961595028135675,-3.191189328289319,0.00150190405324747,-0.05804787721313945,0.025749725150245303,0.03842181360953583,0.055884193392771536,0.07800314494010024,-0.06793794596696837,-0.007766806442434442,0.047429760692976226,0.039501733510372374,-0.06860962602485675,-0.0029996179256629608,0.06957901288085913
clip_00040_64031_701_79.wav,orca_call,64031.wav,701.7919999999997,-373.7469674179014,182.18871851516627,-40.16114925492531,1.1718964497577502,40.99571489518886,23.951237702148468,-4.861121385412133,-9.794455855700294,-7.258940978717979,14.673611408697079,29.19854721917018,17.572839392194744,-4.869535674893748,-2.4359946830844486,0.20015578074506138,1.2051030390536772,0.12443601544184468,-0.2788075107554243,0.1182841585586963,0.4148672022493112,0.12093543255066311,-0.192601801209246,-0.037672866028964615,0.1464222790727621,0.04740074979930888,0.0971776882845551
clip_00041_64030_7_90.wav,orca_call,64030.wav,7.897,-152.77391963714442,111.70502405187861,-4.964401494938867,13.320006301748384,-9.08241341963386,1.5514218959591506,8.725551500974598,19.963791319056092,-0.3186433692254982,17.073807622523812,13.111060617343972,5.020335533730574,-5.965503709950067,-0.5571823823787061,-0.072846145557003,0.6499474369071256,0.6550906545903423,0.5164956092149469,-0.09575796807797336,0.28198585933336034,0.18447788266642728,0.17271470543865544,0.23112586721356537,-0.2596256270507892,-0.26943683506487187,-0.20028144392992608
clip_00042_97769004_0_00.wav,orca_call,97769004.wav,0.0,-450.79174249380657,-67.7130168685211,3.790295654176639,-22.49995398331525,-17.169552402840075,14.101663717897482,-11.739456998556753,24.188432227932772,1.19778948118972,22.70140799534241,-3.136032521411956,11.335257773886292,-2.595603566827067,0.11459138788784039,0.02413575490571854,-0.09142603459728296,0.03586377609500168,0.012154963527017532,-0.09256013004777795,0.07962336376626795,-0.01343582003498273,-0.008837361848228805,-0.011780921749637777,-0.0022828421835752203,-0.024588198636693162,-0.09891522043312619
clip_00043_9230001M_0_00.wav,orca_call,9230001M.wav,0.0,-414.1763289713525,116.76203581813907,-51.79684617017955,-16.713840576022537,7.190655687935634,-11.3956493068037,-0.17207022109046655,19.90981226259971,5.235599401987682,-18.60198482810234,-12.231919210302927,6.163479350744647,5.4395796381708825,0.3672251213050019,0.19230075372116737,0.043561977725939297,-0.09471616804532576,0.027040650028059665,0.11072337514395147,-0.08707613923787787,-0.3123250925331659,-0.24441888963524105,0.049018583881581916,0.07474310308890281,-0.12827926557410987,-0.05331523697306004
clip_00044_79015000b_46_32.wav,orca_call,79015000b.wav,46.315586419753096,-346.5151300250965,122.75937114735977,11.80847717275513,31.01164438592228,10.664112449881186,36.99704394261764,7.454792530628178,26.283421178517305,1.9390190573120059,26.844676645748258,19.29861259879499,0.8691563810695289,-10.708610345460032,0.3390014558397087,-0.08918723923723279,0.05975964831497061,-0.31065963025619964,-0.05663546304802876,0.013208264333927553,0.10504826630471577,-0.02694098075528506,0.025960778094260315,-0.01969319547887945,-0.05046613306223831,-0.23232449600200325,0.06777424145539686
clip_00045_97761024_0_00.wav,orca_call,97761024.wav,0.0,-582.8448492165597,-8.454399244656928,-27.956114537769224,0.7337782289494151,-2.673874528476355,14.98163423656196,5.008237937460658,11.72207945921871,12.615152148152678,9.772398247734605,0.4989297290286309,3.5267542516545567,2.025531094907683,-0.11651091810774356,-0.008966877102565404,0.02118030484877757,0.021812770378470656,-0.021769973912671037,0.005444989643165449,0.013136994952741272,0.007772142773000904,-0.014902601426310882,0.0025855674337448126,-0.0040404710490352345,-0.017916330907399646,0.020465324711778
clip_00046_OS_9_27_2017_08_46_00__0002_42_37.wav,orca_call,OS_9_27_2017_08_46_00__0002.wav,42.37128541810641,-281.48223122365465,67.91366799977177,0.36960166395942795,17.6204412665206,-3.975673999514811,9.738893914976206,-3.4697205926898533,2.2228695372082226,-2.3120529455733476,2.5328312351214834,-2.4422234387852266,2.587966521331853,-8.036751429927627,0.13334425272132894,-0.03781538100171746,-0.007323233128904725,0.0042493440227122925,-0.02462386611016648,-0.04190668686412828,0.006730788883445793,-0.025842699952124203,-0.07119605119498874,0.0010437922593241368,0.004801225648166028,0.05933243425201981,0.05903225914551682
clip_00047_rpi-bush-point_2020_09_27_23_21_00_12_25.wav,orca_call,rpi-bush-point_2020_09_27_23_21_00.wav,12.25,-324.6262604136371,116.70852344403957,-64.28859680922918,25.23983267189033,-32.071936611701844,48.516488594774,-22.197545424107133,23.689180906192043,-14.333970231219778,35.949302079255716,-9.808637972802627,14.895580964887786,-4.257608740010669,-0.12584019901116225,-0.03826402546987769,-0.20158091491006946,0.1569511569962305,0.04285106873536952,0.12643134296353123,-0.0679704688622005,0.06776395533462481,-0.05616175093184462,-0.021922736464388703,-0.03920291115902405,-0.04360970751360986,0.018843734450699277
clip_00048_670230008_31_85.wav,orca_call,670230008.wav,31.85,-222.0663675010702,119.58564488198283,1.6147696084535124,32.69279192992543,17.606136435413713,30.725367069915823,2.48187589404643,8.686117246446448,-1.9213655574218167,5.555168705143934,-5.650765664417007,8.268753872383842,5.988330776649503,-0.6941888658886476,0.15101941974876776,0.684860546326061,0.2439399344391106,-0.1072900613997137,-0.2052568686449921,0.01630143834972403,0.004078374776017034,-0.0338178802220422,-0.08945361524739454,-0.009416115010391524,0.16089642565532797,-0.09399658784580714
