clip_name,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13
neg_006.wav,no_call,-304.53874818745226,124.57130483599921,23.209710773367192,44.368069853884656,27.272856773923678,21.58853333235063,-5.784648249765289,-13.484970045173922,-11.022832002537532,18.408485921012275,18.33795830785729,4.10901171572587,-13.461069933870105,0.17197393972524605,-0.016223324263306003,0.026405684788200844,-0.03200733593580086,-0.050014633924996776,-0.10811408764702188,-0.023120466058245675,0.012811532066787094,0.07071931672032723,-0.009684590748824242,-0.04585122060268126,-0.00950448741580909,0.012443779079658527
clip_007.wav,orca_call,-279.51220045326374,132.49305190039192,2.2681261697550443,45.43950017010827,21.890428302321013,24.2704727130971,-3.8806357330355024,-10.761522092819337,-8.995926328842915,17.157700092634595,17.28460482032056,7.658015835999635,-13.629298800789583,-2.1663402833374827,0.029117434784044178,0.7714501062190411,0.18995086872775013,0.04690724838009607,0.031742428348737306,-0.08780477565964506,-0.1413618150533518,-0.05489269873058608,-0.1100278875012404,0.07732018161388114,0.2083254346586482,0.08121816966156503
neg_007.wav,no_call,-306.05855532968235,129.9381192403551,18.98302578637754,43.059394161344045,28.566634554770477,21.967679171075364,-6.835081881527066,-13.312769565537842,-9.178972147237152,18.902260582769404,19.124078924478027,4.507867590702688,-12.577894120657634,0.7703961322690323,0.4073268877735591,-0.5744619498683302,-0.3383720727178268,0.07637984889179197,0.10896161891935346,-0.20849760478129428,-0.2597240165495081,-0.020821608801809676,0.13670468813962539,0.04363033112449073,-0.11852486224816525,-0.13344055219889822
clip_008.wav,orca_call,-288.8163663452008,134.95447565814277,13.647410233842109,46.03405295746022,26.15795404442188,27.019760037402232,-2.9240072741194063,-12.082360879974146,-10.963691238620282,20.799079215476834,20.508424206199297,6.207189554522273,-10.760565815620417,0.765280873182533,-0.021389889886974316,-0.24423126509481977,-0.012174389499234953,0.05101910789594166,0.08375717186450124,-0.0701632526766971,-0.148852118940589,0.09207378740796358,0.23072989288008158,0.02851198867877986,-0.19713341385247832,0.026692929664752153
neg_008.wav,no_call,-324.1544740079872,134.1606944750666,5.811101733020454,48.31547940176654,30.24009921332831,26.01309407644961,-3.791827006661529,-14.984964555955166,-9.193007652815835,26.054890194290934,19.41891661722929,2.024341043621418,-11.479881008742765,0.24591202408852147,0.014385182051825122,0.045905492764678986,0.06885158531873879,0.004119781895484868,-0.0572162828153792,0.020867741775742975,-0.022637066859415203,0.039685726212211,0.074238724083941,-0.01901716091855316,-0.05954184699272364,0.01835482381691361
clip_009.wav,orca_call,-319.06506381254496,135.0530776942702,5.741496645013852,43.85252928655058,19.770170530210773,21.208410145736604,-5.731487672281906,-10.067536133433052,-6.771454769788699,20.611590574568766,20.686219871894536,11.81964110407852,-12.337820866857813,-0.0020180238523117566,0.028703646460386992,0.04406433711403359,0.011526627391173992,0.03404763536696819,0.016851145610472476,-0.004462239423248852,-0.01602694878633916,-0.033626647374521354,0.01755384816027731,0.026232865854137626,-0.04980852460654883,0.04790082013287306
neg_009.wav,no_call,-528.0991798765408,121.28284145740118,43.93278342368957,38.89391639337729,27.877603449015478,25.380736450682623,12.107626124639022,14.230288619415118,7.101212202462557,14.078066433020783,7.88006563323201,9.537954328354768,0.6513796034498122,-0.014598525146420219,-0.10420523926623977,-0.039980075899223116,-0.028520232996922263,0.007791736018023965,0.000996441212393474,0.03842146086389965,0.050179586231961656,0.01959540617419587,0.02811534606145709,0.0056175113152348135,0.021458159509490572,0.0011011143207969095
clip_010.wav,orca_call,-336.0192555630389,134.81094875666187,11.43618107052699,47.458063214164106,24.333937744652612,22.135804421910127,-5.48042011126575,-12.369472600712157,-9.809256516817841,19.819698268155758,20.375752954746186,7.533618272987892,-11.888000815652386,-0.2545242430737302,-0.03153357853226671,0.14164687414846927,-0.11101693414032618,-0.03855898925421825,0.02373856795737137,0.04682624190112726,0.029279750156635614,-0.03864954343710988,-0.02515555270944512,0.022703317531067836,-0.055528103289458224,-0.04645228056016761
neg_010.wav,no_call,-307.5248336270005,126.64672325207599,25.793277976467245,46.114920897629524,28.624133287262833,22.73017190468467,-3.971819882757964,-12.232912784008104,-10.547147161010578,20.340783679234125,20.207693620830355,6.28756827598962,-12.899231646493371,-0.1973561024126085,0.053059856425437736,-0.02003497835721312,-0.0015885117679685613,0.03600521481740539,-0.06262974897231474,0.059545330125472334,0.09567265705326157,0.08924710298051118,0.00021756603937382723,-0.02171104763533887,-0.05207495702884478,0.03811593021945555
clip_011.wav,orca_call,-355.8862873768,134.5808670189023,16.93269893046924,49.0335382175974,26.434778591696688,24.819185629485883,-5.0588257639657,-11.616588572201298,-8.629247673590578,19.798790567440967,18.388084903813315,4.706644309707904,-11.667171335332531,0.033972646939742446,-0.05071086183337548,7.2549879518563e-05,0.016924795133350518,-0.02291285950583541,-0.004342222782190135,0.05606458888447391,0.09279393743686534,0.028128421090378695,-0.12760463232937003,-0.0005926950355866435,0.03811979357460924,0.026666662268111995
neg_011.wav,no_call,-287.03254708750524,121.43383169339151,7.295304250510038,45.04116768745053,23.70968831877423,14.50524058294911,-9.43867872680391,-16.075092231645343,-11.054359232361765,23.641999576100797,23.337459615153044,2.965658096491557,-15.544826086484132,0.06132901828748403,-0.11867074673187265,-0.09696186701799138,-0.029086962292389048,0.012754033990115023,0.06457778970657464,-0.017929917968832202,-0.0907064550711266,-0.03531032805766725,0.03344997189532257,-0.011435461113360294,0.07446728226086456,0.04916804148428246
clip_012.wav,orca_call,-316.96963594787763,129.12735193755395,12.99149064838099,47.28649833271861,23.4874401913215,21.61887368264252,-6.176353286728715,-14.535316393334826,-8.99616429174133,22.408512394138622,18.35282689002331,7.385736357812535,-10.019098523034076,0.17617521277162992,0.004956617981216678,0.021013854510128632,0.008060240532128515,0.03796525246349868,0.006621945411894425,0.06304406142740399,-0.016673264807604924,-0.06870509142371577,-0.0452501275115667,-0.012984898840399344,-0.031725728268740316,0.031185892586231553
neg_012.wav,no_call,-304.223360490597,129.6893711767883,22.7118540795054,45.59857690046379,28.565599314018947,22.666978743310498,-5.615768231314828,-12.25444121760535,-10.298606865776678,20.92851661870828,20.74867418375564,5.914556250190607,-12.770384183418294,0.19679314883955587,0.012742296477220732,0.018237464090686422,0.025683667401793713,0.0173085363069657,-0.023016826535476174,-0.029735458890408916,0.004087668061820439,0.012381140448915246,-0.019597235288194792,-0.03549050468560921,0.03427106630520999,0.02551790657329779
clip_013.wav,orca_call,-321.86914762931553,131.13128402796985,19.462883965622215,44.9843175836168,23.7399927068925,20.392748298061157,-8.669880875716625,-15.737550194599812,-10.595670099869611,19.99636216584437,20.322854656133416,5.706941218628969,-12.379241004881521,0.06433248299734955,0.024767430006229663,0.05677710232530982,0.03795722812662849,-0.024357265038578817,-0.02191035923353367,-0.0003129451670368908,-0.020984106641331896,-0.03026009909641908,-0.031498560138037576,-0.023200007328784366,-0.06671653657526723,-0.04976119387830085
neg_013.wav,no_call,-290.3962862321123,124.98714249235469,4.75887199486625,47.47538385967335,23.411029011714877,15.24991397812855,-9.182425080861726,-18.240769573182575,-5.700725836700764,28.41804309001226,15.583201897415563,3.590384663230669,-12.803076516872546,0.484240284647446,0.1923950139011605,-0.1050012100124858,-0.023375914481751605,-0.33523136883445387,-0.4455783713191495,-0.19990292553150107,-0.17026135574636975,0.03834556894566787,0.21206359603603994,0.0991776387096816,0.12732216898338988,0.0575794306595653
clip_014.wav,orca_call,-301.0199122248323,135.29317055476852,5.835544175445265,39.643121071204824,23.428807936557313,17.825866275116447,-8.944882461663138,-13.355930169003711,-8.789856463796921,21.6912793092252,20.981050659489345,5.235070871548908,-14.484851227840368,0.09842598529205993,-0.004346644044278391,0.032391448773899045,0.06811341161346082,0.051278594302985356,0.05868670912913297,0.01591269603026805,-0.04260273532724417,-0.01266558035461227,-0.012100151124757536,0.015676173843720644,-0.01721933797773952,-0.015045709105550274
neg_014.wav,no_call,-298.9777806509763,125.86268669209011,22.830956969136672,44.081139049898276,29.506978894854917,22.13818099841971,-5.635742441351122,-13.070002026323994,-8.561752824977866,21.513114952830975,19.729474149919827,5.431583184735628,-11.184435046312604,0.10538044492852765,0.030355502089930337,0.09637801650165115,-0.10702508389800743,-0.20523748306337047,-0.055631670053442106,0.11311153158492789,0.08129359374421005,-0.09500664269343723,-0.11058564190350778,0.02240863822695184,-0.01753104360160152,-0.11322244740751208
clip_015.wav,orca_call,-316.9653207997553,128.74958750128002,14.810133136260578,44.37824508578841,24.703959918979166,20.529128137096993,-7.907551176778604,-15.658527486116029,-11.057521667708523,20.077786424150496,20.831570731210824,4.628209327297936,-14.215362314194985,0.16568596619974893,-0.006642493185768271,0.11346176521888003,0.02753228315617351,-0.024550772572321237,0.02302165761684033,-0.010328419696678167,-0.07579782690598622,-0.041351047466801016,-0.0600463787940085,0.019611158792153496,-0.05774214177734289,-0.09686220045871607
neg_015.wav,no_call,-291.42032167594743,122.97876726227217,14.952634476341565,43.67899662958195,30.36135494382395,25.06610725242292,-4.072102335521915,-13.43301695141835,-13.019366861332493,20.928930558031006,19.61214622427517,4.397015369329687,-13.072250769229969,0.5120102180532802,-0.07122622232882583,-0.20828931847569923,0.07871555895548542,0.15280887002553467,0.015386483866686325,-0.13771653493312172,-0.06274656959790871,0.08674597973451784,0.23442278223939772,-0.13310703789252906,-0.11092020687198681,0.030053633155782234
clip_016.wav,orca_call,-285.34642777716306,131.34546771546084,6.940789049155418,44.211613764642266,27.344187172072445,20.680584091561066,-10.408977638448732,-13.748784657479185,-6.554087408495217,25.10652617281701,21.088986370132947,6.914803207311606,-11.985900138327604,0.010686396600742163,-0.07076064031652396,-0.15653174865326153,0.2741617186428061,-0.0922740885635866,-0.11361355482908615,0.04187760671083246,0.03898401635809087,-0.16118671527767353,-0.0910639800337411,0.12851933274069824,0.12423644375637499,-0.03199296919245685
neg_016.wav,no_call,-351.05116014862006,134.45303516631324,11.471017331328012,47.19850152530388,24.48729163051333,25.563815562589856,-4.344075422185197,-13.007344395151305,-8.067426896309097,21.16814443406207,17.907486449817824,5.222110683856596,-10.608405076269829,0.9371902665352401,-0.07095675409094138,0.007506334653568397,-0.14817035073304177,-0.0059455460045504315,0.02024824615157913,0.11608849912234462,0.0007992823671000814,0.04920988463943397,0.07979233551670631,0.05232188671433293,0.03125336240966571,-0.10126934016873221
clip_017.wav,orca_call,-291.23819888434576,126.47803484510503,5.102501510035001,47.584217599276926,23.64652228132316,18.324626659852342,-12.768103004791957,-14.68929742104348,-7.626520401310171,18.80672034634487,18.48799513557096,10.601337044699866,-11.557041678949597,-0.23256278485904028,0.09969595025284067,0.17810491951514185,-0.00913328005846093,-0.005781784337065506,0.13447668092760207,0.08106261411256553,-0.1448657280864781,-0.07040494942042376,0.275849495819001,0.021098261003834464,-0.1800532983156488,0.06678361368723182
neg_017.wav,no_call,-531.1512665442713,122.4139997593634,46.47844431888894,40.101592897337135,28.84739026713669,25.299743457712893,11.692586810114403,14.4843138735249,6.98325438161365,13.924250162699781,8.36374224144164,10.121750480390093,-0.009408497670676775,0.2784729319655766,-0.0840435470514298,-0.11053921769899631,-0.09789292015088714,-0.03479736085656482,0.023282115743573053,0.05351485808950097,0.001372061792911109,0.03236339796684975,-0.027517081695014413,-0.07466913366399862,-0.05948147000843805,-0.0004736423347543324
clip_018.wav,orca_call,-308.0549875289999,130.65394167592817,19.470697667572505,45.2184475337395,27.950895568421828,22.11832897790603,-7.177268196729941,-15.704568079123689,-10.332124204348379,21.165870409842643,21.302699755712975,6.7287891202134205,-12.719850162019096,0.059715610058911885,0.09144427774935499,0.11733296058129289,0.07015535492237185,0.05116370849486258,0.023279478857139185,0.012800418817110614,0.0006072455304413614,0.010086888388608542,-0.0031394304233957645,0.06098633743887602,0.09579910783314903,0.10719680989446533
neg_018.wav,no_call,-531.3653369837887,121.36617109552758,45.06031937500617,40.0193855680677,28.73067528539152,24.925629065592524,11.007671731664807,14.133748738053644,6.929331989463644,13.35372210100626,7.0201680136554305,8.895402496389009,0.6390418005573231,0.0583169877232685,-0.04709666373834022,0.0038520515572258982,0.04494822810288569,0.007145945785725952,0.015708031618577853,-0.013530793632806421,0.04400389188351004,0.0785631987086412,0.056803617088786944,0.05137667405902186,-0.0019352770475477411,-0.016897299359615054
clip_019.wav,orca_call,-303.2698076920249,118.45687063351502,25.792144900810033,44.70587248603056,29.23579440981209,22.69451664002305,-6.018372762966458,-13.598110271281232,-10.278801168315221,20.79965250500419,19.197089299573346,6.3417308219995885,-13.25667498886317,-0.21656542816359664,0.059931056192532355,-0.20091546916971792,0.19565700685750548,-0.001038338693389429,0.16395812788225175,-0.021425378919932327,0.008852534122934961,0.01760059229662228,0.04377183291770967,0.10912680355474391,-0.0340020728961053,-0.048593093899755475
neg_019.wav,no_call,-302.2231078519376,125.577818463508,26.249668309081475,45.210255233217254,28.160575405227796,22.525786520731565,-3.857482771969227,-12.713369368994268,-10.31619094758636,20.185106090800833,19.890234357479315,5.805370119901165,-13.489872072221251,0.0009793422171630812,0.02401943641417123,-0.04029260009235215,0.07091060413625976,0.07573546317901365,0.04015478141227392,-0.017107514952559057,-0.046692238698843286,-0.03360364680509655,-0.07372987968367294,-0.037358343323956884,0.02610087059777882,0.06153855679897974
clip_020.wav,orca_call,-283.35487401592115,123.82404552731707,12.096660179295537,45.59038705658113,20.1565965245994,15.558445228735184,-9.133030243858036,-10.575894429540039,-5.416888626763257,26.433013699842988,22.134137531264653,4.929444456802222,-14.352398565935847,1.1715086202600116,-0.3625158956116437,-0.16222263988498284,-0.043194578644360195,0.23115138282372094,0.033641850630304525,-0.4194501604090997,-0.12498244707792695,0.31853446804541224,-0.049306441511768655,-0.1789432115161841,-0.37790299465109173,0.1547921973250996
neg_020.wav,no_call,-325.39998592003684,129.04841297997086,15.542211918968823,44.41906597120069,23.239247691494917,19.698187437757287,-9.145982514027173,-16.193922983130147,-11.804670210042474,19.665955582732394,19.74551556625966,4.949613938273732,-12.696339083403396,-0.24594497529050344,0.06803172658834424,-0.02397997424638256,0.021557626924198024,0.016114589999290246,0.07692413898896046,-0.05033362791605016,-0.03036388786834138,0.02522751002838515,-0.0008930338236665001,0.020959582553879773,-0.056706512601789785,-0.04691721542767957
clip_021.wav,orca_call,-252.29307998379215,118.68608826607567,5.917345603862829,50.8592055252868,25.868716878823598,15.007026288877306,-14.577935811889223,-13.981416180558817,-4.338560765355702,26.9427387738539,18.519283205239553,2.8417320586451744,-10.422209180866783,-0.3892006496823423,-0.08750826399038011,0.2601932876045867,0.16425822470938334,0.252833692744752,0.2055213686044849,-0.08139319198407895,-0.1636968401004638,-0.0495672653392765,-0.2277098100492182,0.023102538309180555,0.15695421697983852,0.45025329596470776
neg_021.wav,no_call,-308.5228143425158,127.5659945071676,26.17916865009096,47.35407474679081,29.767134710612165,23.101389780668804,-4.14939011095397,-12.146820558606771,-8.67429377763134,21.337482425762943,20.778198849148172,5.859104584460069,-12.246980955256673,0.18727399203603853,-0.15339709641547838,0.017530298449959535,0.004960055585594446,0.04001429057027055,0.10726128509636944,0.12008744050891941,0.06694662191470305,0.022740016529322143,-0.09255627644205963,0.008874890572471901,0.04982094369767991,0.09588274017207364
clip_022.wav,orca_call,-282.7244923108406,139.1496280848058,12.773952002525455,39.93778765598054,23.442772191925613,16.97157400439455,-11.50871912839499,-17.199114443022136,-12.071973250558118,19.935367377420693,20.63614597501631,7.180864454241321,-12.964434685213753,0.05085421314053514,-0.026644667266633736,0.10027748755156553,-0.002867619094576632,-0.033930479608312115,-0.04121026670208521,0.020879363117335605,-0.05893175703623128,-0.14226592229999102,-0.13692979720008078,0.04845697010092178,-0.021847684293293944,-0.07804941396892989
neg_022.wav,no_call,-341.15267049875246,132.66397338109104,12.529739825197039,46.72549113528593,26.191673308506147,25.433871286389873,-3.922468036876304,-13.885324349900072,-8.362795833819812,21.01530237318985,17.916787492358935,5.793892501291901,-10.89537420862512,-0.393417621468136,0.02229834406432458,0.10560118598135129,0.06741292792870476,0.01323362258987985,0.037927017170598355,0.004876462989400395,-0.14077079646435334,-0.00808318571787141,0.02934112966402078,-0.0028499919648625944,0.022999662627843618,0.09176229260085654
clip_023.wav,orca_call,-288.6901429116129,129.09790060446917,23.093334462715035,45.3063438749415,28.920033737009526,23.31230083254637,-5.189766932621236,-12.98841659368348,-9.72818417449158,21.09241173697843,21.30716549231876,7.776870972336518,-10.459538266065913,-0.09566779352385506,-0.12745120873167295,-0.1233281541016935,-0.04132743336715575,-0.019404301556123292,0.03168306664603636,0.019023681172697312,-0.029000507300151544,-0.06573955495654149,-0.03602066768558621,-0.06784436438131015,0.019357598681762962,-0.0031088439941444213
neg_023.wav,no_call,-296.6946227426334,126.69585124155478,20.72610558605286,43.2941137610484,26.091661768377556,20.323182348566103,-8.615933474145503,-16.511566206910818,-13.146364328292552,19.61936115876725,18.302866953225614,4.744447472252358,-13.46842806628009,0.12841990213019178,-0.07169699528351936,0.0728739646016509,0.008288147160000087,-0.017059723570691254,-0.041682296608741044,0.010380584792061893,0.08505699581297255,0.05422372413218798,0.0899776733362929,0.021629608090623545,-0.06219389287890072,-0.08533055579467962
clip_024.wav,orca_call,-273.13429483867344,124.89941405611422,11.972927607087312,48.717238565971236,29.30640616000371,20.02843414728104,-7.112542246881597,-15.621036586582607,-8.428480864209897,27.802365189044945,21.113751133697072,1.2807925829057347,-11.804065257485293,0.35674963124071346,0.09109266894734984,-0.22662669765411952,-0.06862462688664249,-0.1849102232927824,-0.23627082878648453,-0.037124621761781315,0.04443812361683403,0.09445059019190588,0.16831724743979762,0.09565533601566568,-0.018016671067163467,-0.0786190559898939
neg_024.wav,no_call,-307.27089297912914,129.70333976773355,25.643755973997827,47.99822386435065,29.27212929454197,24.604013998834425,-2.666912157592594,-10.624013619910677,-8.781612820548027,21.955641255550763,22.3190355002247,7.4461449839816,-10.756298778642442,-0.38178459886437177,-0.13615244118497252,0.08178211687821936,0.17104048522581045,0.04410704555647934,-0.009750757439307797,-0.10773098188813843,-0.04199990000590332,-0.02997276943727693,0.10688437355853003,0.06492565188265195,0.030377165744322122,-0.0970573821723464
clip_025.wav,orca_call,-301.9359241134171,129.17227773661082,23.59586741576355,45.5446857007758,27.761039553596788,21.76806083623987,-4.992561778573524,-12.544100845577251,-8.998858323674803,22.283940651198485,20.67019564075345,5.519853907770551,-12.270626283602569,-0.22011207844876982,-0.021415846024711107,0.185391443274124,0.08762391575524513,0.07114382575019887,0.18363503274311915,0.07398965895326272,-0.007255630320452723,-0.06903081853077793,-0.03752852312034193,-0.004560416858004522,0.005627585005744734,-0.05166108322683757
neg_025.wav,no_call,-311.9536435380304,127.97745872981763,25.148519413219333,47.122881083805744,28.24470214167193,23.51586828748045,-5.13013100250969,-13.062774200297865,-10.049782348929853,21.61601497166336,20.362390556040257,4.84543186347902,-13.05079987254054,-0.2166752279401093,0.010073689798105315,-0.082652365138339,-0.062941360592216,-0.058565169571083826,-0.03093920993969011,-0.024074821188348704,-0.06213588473519343,-0.08479701267483579,-0.05535215330570659,-0.029670808130062353,0.09392909557742966,0.04598744521396529
clip_026.wav,orca_call,-288.55088453978306,129.28103244146365,19.567457744307124,42.97703683893627,25.26483030735153,19.02110993512211,-4.265841746489486,-9.38865710088661,-8.762998976878794,19.35696578824778,19.24692110200976,4.562526638687723,-13.607989169534777,-0.15001240652468947,-0.018792489545445823,-0.09419047093475545,-0.053449181484106774,-0.01401959444634095,-0.02739652094372524,-0.10018650819437504,-0.032249129742895705,-0.08512767311716324,0.009235684693365807,0.013387645421197573,-0.04644986181301958,-0.05509296785256021
neg_026.wav,no_call,-309.54599762132455,121.75563614247964,27.221198766030657,44.05802160243914,29.87354892587808,22.016638199715505,-4.539782658862818,-13.160196407778297,-10.484720011271804,20.693944401252924,19.562541909699295,5.717726398411371,-13.921471702895964,0.20034486590992043,-0.18769577144515706,0.11573938226982566,-0.1788057809509942,0.036895477518076744,0.014986694426397348,0.09614504299213936,0.00022433885534306965,-0.08246966625136527,-0.024601512396001526,-0.09121763175565878,-0.03262859035558304,-0.06586873305012822
clip_027.wav,orca_call,-296.9833707514695,126.79924873215076,26.820937280977276,47.16240019742577,29.131974687437644,23.095884248378347,-4.213064892578672,-13.515220176096863,-9.591338069629646,21.072571582985695,20.82118293575151,6.73896092065037,-12.356135031635292,0.14551701485595225,0.06158153187493344,0.054903677038993445,0.022353334341077176,0.013488037286075482,-0.009870714959613067,0.04050818580601338,0.027707069246009644,0.0503325732085218,-0.00913637143460455,-0.09703863181868015,-0.013036141695284066,0.07971533980295628
neg_027.wav,no_call,-305.0863054937322,126.15850149795611,22.859764472963555,44.65560899445017,26.97209565085115,20.91010594705579,-6.0186122274760185,-13.431466447331708,-11.045933513087284,19.373584200902627,18.302916478106724,3.7999369438232407,-14.641458135885976,0.35445976187640815,-0.005565593014747559,0.020290179950010107,-0.15129248168568696,-0.09414564738587311,-0.09252317538142221,-0.027337535103947715,0.14430813756215594,0.06447511929846715,0.005614582418510856,-0.017494762113106375,0.02407457035273191,0.03512290772491603
clip_028.wav,orca_call,-318.4613944484075,130.85824892856266,21.610117432411045,47.51141288942524,29.243117708180836,23.268695290302997,-3.7398833513808096,-12.090150998450746,-10.915656966636902,19.477295992700384,20.39619090471623,5.771175233832475,-12.227742452156942,0.3542909783188575,-0.0031726456189651803,0.24610061225931462,-0.04007251778393723,-0.031820695965850646,0.07741887423955104,-0.0165227502453648,0.01780532598478975,0.06629414297771143,0.015673562032790595,-0.023226074996414516,0.003384098357018315,0.009529231117240886
