clip_name,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10
clip_00006.wav,orca_call,-356.55542837764415,151.56534730193826,29.58569190794177,52.408486083421344,31.773740068375666,30.55491328150621,3.37313130960736,-9.420921901808716,-9.23551615041103,17.738413780704537,20.30792637981791,8.547075777513768,-7.455918764813822,-0.2855160511502299,0.10987235759514002,0.020554966782684186,0.1331173677619228,0.08305943131554484,0.03624227229486015,-0.06253245161334459,-0.09560440655774452,-0.027303010293645902,0.037673026667363024
neg_00006.wav,no_call,-306.11421206521686,129.90921385134087,23.34977337818427,46.11243273259241,28.294906587541362,24.390893883845898,-4.261972014692706,-12.831742535770381,-9.829342644873416,20.802169618669495,20.72475575851148,7.020742547611769,-12.175182705250316,-0.21960411059714086,0.023882485349188184,0.001139231615994483,0.033694625730296746,0.023174528411588853,0.07858843386139686,0.010725801585073308,-0.06941883650588691,-0.11631870927806046,0.0636352053593237
clip_00007.wav,orca_call,-279.51220045326374,132.49305190039192,2.2681261697550443,45.43950017010827,21.890428302321013,24.2704727130971,-3.8806357330355024,-10.761522092819337,-8.995926328842915,17.157700092634595,17.28460482032056,7.658015835999635,-13.629298800789583,-2.1663402833374827,0.029117434784044178,0.7714501062190411,0.18995086872775013,0.04690724838009607,0.031742428348737306,-0.08780477565964506,-0.1413618150533518,-0.05489269873058608,-0.1100278875012404
neg_00007.wav,no_call,-546.6914497476314,114.58514413191774,45.573739362038026,38.775685231782866,27.96507545600299,26.645254495736868,15.326783330240227,20.675329234029356,11.467803014709391,12.411972291092148,4.75170845887049,10.156421588286,1.0155462570164986,0.022783982536723545,0.04615741283972598,0.06366501989479714,-0.0019841840516507197,-0.04191255530132494,-0.051961055378530956,-0.011865137466692613,0.047558298622459555,-0.033204694781954,-0.010815170211506386
clip_00008.wav,orca_call,-288.8163663452008,134.95447565814277,13.647410233842109,46.03405295746022,26.15795404442188,27.019760037402232,-2.9240072741194063,-12.082360879974146,-10.963691238620282,20.799079215476834,20.508424206199297,6.207189554522273,-10.760565815620417,0.765280873182533,-0.021389889886974316,-0.24423126509481977,-0.012174389499234953,0.05101910789594166,0.08375717186450124,-0.0701632526766971,-0.148852118940589,0.09207378740796358,0.23072989288008158
neg_00008.wav,no_call,-309.62478240168304,126.73850260340838,25.79337094808651,46.51448813453932,28.60086776033394,22.721831129287885,-3.8125455223254385,-12.354302914548013,-10.812831120511044,20.3150463788623,20.10204594127723,6.432015681557723,-12.68260078427243,-0.3318290133165142,-0.09983084021059249,-0.08715541105971208,-0.0391274543988366,-0.09411264574750507,-0.04475524902203546,0.05107462104218769,-0.01804304628173346,-0.013513927331256781,-0.017278114904442688
clip_00009.wav,orca_call,-319.06506381254496,135.0530776942702,5.741496645013852,43.85252928655058,19.770170530210773,21.208410145736604,-5.731487672281906,-10.067536133433052,-6.771454769788699,20.611590574568766,20.686219871894536,11.81964110407852,-12.337820866857813,-0.0020180238523117566,0.028703646460386992,0.04406433711403359,0.011526627391173992,0.03404763536696819,0.016851145610472476,-0.004462239423248852,-0.01602694878633916,-0.033626647374521354,0.01755384816027731
neg_00009.wav,no_call,-295.92205608125164,127.6244516598483,21.357915414977697,44.54893196673637,26.840442813669448,20.25942049941252,-8.199797026768836,-15.543846389795029,-12.395157098805965,19.685255597309595,18.98457008455994,5.283645200930674,-13.797746394228986,0.013227944428698046,-0.09643530670744402,0.0981596030664576,-0.054182833609279855,-0.13504468194030506,-0.03600601178834932,0.007986084657810501,-0.0455487499785687,0.0002628450234449952,-0.08375299238535476
clip_00010.wav,orca_call,-336.0192555630389,134.81094875666187,11.43618107052699,47.458063214164106,24.333937744652612,22.135804421910127,-5.48042011126575,-12.369472600712157,-9.809256516817841,19.819698268155758,20.375752954746186,7.533618272987892,-11.888000815652386,-0.2545242430737302,-0.03153357853226671,0.14164687414846927,-0.11101693414032618,-0.03855898925421825,0.02373856795737137,0.04682624190112726,0.029279750156635614,-0.03864954343710988,-0.02515555270944512
neg_00010.wav,no_call,-305.5580131767993,126.64387872900566,22.79606328325365,44.88335267967689,27.141814650267097,20.852003426327958,-5.7244570826750705,-13.31270355817365,-10.620282201238126,19.216629040257033,18.509346872093065,3.676585847790013,-14.742248525678576,0.3673196316579194,-0.05332343824915857,-0.010971046203967142,-0.05164017322742584,0.0016168708634563143,-0.022835926872347232,-0.03750327182086249,-0.058772121878831865,-0.06820845076255672,-0.010352608004517734
clip_00011.wav,orca_call,-355.8862873768,134.5808670189023,16.93269893046924,49.0335382175974,26.434778591696688,24.819185629485883,-5.0588257639657,-11.616588572201298,-8.629247673590578,19.798790567440967,18.388084903813315,4.706644309707904,-11.667171335332531,0.033972646939742446,-0.05071086183337548,7.2549879518563e-05,0.016924795133350518,-0.02291285950583541,-0.004342222782190135,0.05606458888447391,0.09279393743686534,0.028128421090378695,-0.12760463232937003
neg_00011.wav,no_call,-431.99154595556746,138.39877488602312,40.45122412853816,43.06857012441489,28.92655661228257,21.66513687400862,1.878372439634375,-1.433441727674919,-2.5685377081657137,15.812842955826774,12.141976077862184,5.641942116595224,-6.41222222185662,-2.9050047831765093,0.18978838587851707,0.36858462946277604,0.03578123327771118,-0.0025057126568387342,0.026905682930370694,0.12323921835159957,0.26358267185017836,0.29870679026912883,-0.029582251093124585
clip_00012.wav,orca_call,-316.96963594787763,129.12735193755395,12.99149064838099,47.28649833271861,23.4874401913215,21.61887368264252,-6.176353286728715,-14.535316393334826,-8.99616429174133,22.408512394138622,18.35282689002331,7.385736357812535,-10.019098523034076,0.17617521277162992,0.004956617981216678,0.021013854510128632,0.008060240532128515,0.03796525246349868,0.006621945411894425,0.06304406142740399,-0.016673264807604924,-0.06870509142371577,-0.0452501275115667
neg_00012.wav,no_call,-410.64592077211245,137.3663361277589,37.824289344008996,43.33132232886222,28.521656161662538,21.38698726357304,0.2296021555525476,-3.6055484525747628,-4.285346656408397,16.279774334924166,13.089165535998426,5.3141586826248846,-7.936749130328325,-2.50017889479727,-0.08328096320679844,0.20243539037331076,-0.11436397241737467,0.049678187960067136,-0.06577970293277174,0.22384682783271478,0.3143567256626866,0.2157678693368464,-0.06506407155404638
clip_00013.wav,orca_call,-321.86914762931553,131.13128402796985,19.462883965622215,44.9843175836168,23.7399927068925,20.392748298061157,-8.669880875716625,-15.737550194599812,-10.595670099869611,19.99636216584437,20.322854656133416,5.706941218628969,-12.379241004881521,0.06433248299734955,0.024767430006229663,0.05677710232530982,0.03795722812662849,-0.024357265038578817,-0.02191035923353367,-0.0003129451670368908,-0.020984106641331896,-0.03026009909641908,-0.031498560138037576
neg_00013.wav,no_call,-318.33878797964184,125.96292145248496,22.49661034302496,44.807532080046464,26.3853851564716,21.165584652226556,-6.310357656340127,-13.42240251968679,-11.005341386026009,18.397736419827986,18.872721744593957,4.545772580104615,-12.841922660634333,-0.6569602193218715,0.09437118245369581,-0.06310164863320587,-0.09146748129677654,-0.17040537085253676,0.07073421674210584,0.10422142857802323,0.11909810924561909,0.011649071789336522,-0.020300890460014882
clip_00014.wav,orca_call,-301.0199122248323,135.29317055476852,5.835544175445265,39.643121071204824,23.428807936557313,17.825866275116447,-8.944882461663138,-13.355930169003711,-8.789856463796921,21.6912793092252,20.981050659489345,5.235070871548908,-14.484851227840368,0.09842598529205993,-0.004346644044278391,0.032391448773899045,0.06811341161346082,0.051278594302985356,0.05868670912913297,0.01591269603026805,-0.04260273532724417,-0.01266558035461227,-0.012100151124757536
neg_00014.wav,no_call,-265.1209162282025,144.40187228255135,6.422325911914082,39.614662533909204,24.776435014354405,22.885620564669296,-4.551449545736371,-10.37084219310547,-6.182837108142764,23.124897039488626,22.079809661043527,7.820292411576876,-13.035728073775896,0.0744778253324322,-0.0681869241223123,-0.10007414695305217,-0.01225923421878573,0.04519748229486959,0.08046587901856526,-0.11771993495003855,-0.020104393873801793,0.11649554755230247,0.033140588904632604
clip_00015.wav,orca_call,-316.9653207997553,128.74958750128002,14.810133136260578,44.37824508578841,24.703959918979166,20.529128137096993,-7.907551176778604,-15.658527486116029,-11.057521667708523,20.077786424150496,20.831570731210824,4.628209327297936,-14.215362314194985,0.16568596619974893,-0.006642493185768271,0.11346176521888003,0.02753228315617351,-0.024550772572321237,0.02302165761684033,-0.010328419696678167,-0.07579782690598622,-0.041351047466801016,-0.0600463787940085
neg_00015.wav,no_call,-304.0819503325931,124.02317672693017,22.192642490894947,44.611246385267016,27.88072974624536,21.72090040300209,-6.046892574564333,-13.310050771010328,-10.52779758016391,19.11790376019736,18.76829434548927,5.028885581818246,-12.823636902176743,-0.3008389232868496,-0.007181489537850077,0.004522755759964342,-0.05627121455185758,-0.07756217015428156,0.11467139186258453,0.07835255773779734,-0.03355025074735729,0.004786150101749651,0.05957908669775199
clip_00016.wav,orca_call,-285.34642777716306,131.34546771546084,6.940789049155418,44.211613764642266,27.344187172072445,20.680584091561066,-10.408977638448732,-13.748784657479185,-6.554087408495217,25.10652617281701,21.088986370132947,6.914803207311606,-11.985900138327604,0.010686396600742163,-0.07076064031652396,-0.15653174865326153,0.2741617186428061,-0.0922740885635866,-0.11361355482908615,0.04187760671083246,0.03898401635809087,-0.16118671527767353,-0.0910639800337411
neg_00016.wav,no_call,-301.3227388739056,125.522475073827,8.692186477253767,44.13804146491015,25.538488761979117,21.320287823005255,-7.823806483158309,-14.01378417616005,-8.979258207115853,19.16259085147636,17.1143628161831,7.3612726746190145,-11.636459061695616,-0.17671022642879203,0.17412157086505303,0.14387470148418924,-0.20962626784917035,-0.1750750237142868,-0.022198786374459847,0.2650961687055044,0.127513090230942,-0.12529348030961035,-0.1402403525252241
clip_00017.wav,orca_call,-291.23819888434576,126.47803484510503,5.102501510035001,47.584217599276926,23.64652228132316,18.324626659852342,-12.768103004791957,-14.68929742104348,-7.626520401310171,18.80672034634487,18.48799513557096,10.601337044699866,-11.557041678949597,-0.23256278485904028,0.09969595025284067,0.17810491951514185,-0.00913328005846093,-0.005781784337065506,0.13447668092760207,0.08106261411256553,-0.1448657280864781,-0.07040494942042376,0.275849495819001
neg_00017.wav,no_call,-326.358221384435,132.03209277500792,13.131815356112185,48.175647549164,28.123694422770335,23.650941128492267,-7.424294947148695,-14.360448771571452,-6.162077646490053,23.671673926542564,18.315031524331964,3.564664726256134,-11.429031894004686,-0.047148943775198654,-0.02779554261387267,-0.02925191866647808,0.03021914400521007,0.024775273043820243,-0.08475558039383514,-0.0746547332546367,-0.011816689071472253,0.01833896951535213,-0.0912928113707364
clip_00018.wav,orca_call,-308.0549875289999,130.65394167592817,19.470697667572505,45.2184475337395,27.950895568421828,22.11832897790603,-7.177268196729941,-15.704568079123689,-10.332124204348379,21.165870409842643,21.302699755712975,6.7287891202134205,-12.719850162019096,0.059715610058911885,0.09144427774935499,0.11733296058129289,0.07015535492237185,0.05116370849486258,0.023279478857139185,0.012800418817110614,0.0006072455304413614,0.010086888388608542,-0.0031394304233957645
neg_00018.wav,no_call,-303.06399763482955,125.82364175227961,23.42453218445859,45.737748955715766,27.666682977566232,21.205416685310848,-5.356803363459846,-13.075803527768015,-9.928387774471894,20.963586063598175,19.67309050272647,5.663953735524858,-12.512220279121815,-0.08826152321146054,-0.00012303209229351782,0.11093816730150935,0.014122664555914249,0.029415618322617496,-0.015193051825220235,0.0015496898368647129,-0.005582864922267218,0.07441289053396444,-0.0632961774603895
clip_00019.wav,orca_call,-303.2698076920249,118.45687063351502,25.792144900810033,44.70587248603056,29.23579440981209,22.69451664002305,-6.018372762966458,-13.598110271281232,-10.278801168315221,20.79965250500419,19.197089299573346,6.3417308219995885,-13.25667498886317,-0.21656542816359664,0.059931056192532355,-0.20091546916971792,0.19565700685750548,-0.001038338693389429,0.16395812788225175,-0.021425378919932327,0.008852534122934961,0.01760059229662228,0.04377183291770967
neg_00019.wav,no_call,-533.2364034765412,121.499724956898,46.881791040437655,39.76898848688297,29.366608975978068,25.43235403212488,12.69938058840681,14.528847848771493,8.30534740363826,13.354444047687794,7.7838671294519495,9.07433290855709,0.6968121517950271,0.1120810525477192,-0.031971176461853656,-0.06808817004945758,0.02113833854465998,0.04980499154146342,-0.0411748254373887,0.02971365666479786,0.03134026520764779,-0.006517203939692267,-0.05887199611979474
clip_00020.wav,orca_call,-283.35487401592115,123.82404552731707,12.096660179295537,45.59038705658113,20.1565965245994,15.558445228735184,-9.133030243858036,-10.575894429540039,-5.416888626763257,26.433013699842988,22.134137531264653,4.929444456802222,-14.352398565935847,1.1715086202600116,-0.3625158956116437,-0.16222263988498284,-0.043194578644360195,0.23115138282372094,0.033641850630304525,-0.4194501604090997,-0.12498244707792695,0.31853446804541224,-0.049306441511768655
neg_00020.wav,no_call,-337.95420307568116,132.85266691770647,14.314372945664918,46.869038850982754,26.03474984267515,25.66210319937256,-2.932735220556073,-11.6789219524157,-10.078562661912489,19.974572836953964,20.170021420880637,6.950580145144247,-10.462009324438725,1.2662885905367913,-0.47919263529896683,-0.3837409662054746,-0.041688337048608394,-0.14394734164721426,0.004519551836424953,0.1808010579211709,0.2191308987042821,-0.16528062621462686,-0.003578740046979154
clip_00021.wav,orca_call,-252.29307998379215,118.68608826607567,5.917345603862829,50.8592055252868,25.868716878823598,15.007026288877306,-14.577935811889223,-13.981416180558817,-4.338560765355702,26.9427387738539,18.519283205239553,2.8417320586451744,-10.422209180866783,-0.3892006496823423,-0.08750826399038011,0.2601932876045867,0.16425822470938334,0.252833692744752,0.2055213686044849,-0.08139319198407895,-0.1636968401004638,-0.0495672653392765,-0.2277098100492182
neg_00021.wav,no_call,-547.6276342142171,112.99905615340913,44.53600972778518,39.13422023118329,27.89104748940547,26.791646965994396,16.365177083017915,20.66799292517081,11.016917364844701,12.96971090676426,5.02912135564927,9.750016303380315,1.423036237627804,-0.10827095464480267,-0.03742200775522198,0.020437224506882488,-0.00937180916035071,-0.057812881315189274,0.020949238309672262,0.08487845594475914,0.08128817950972402,-0.019898740075317216,-0.03325886878385389
clip_00022.wav,orca_call,-282.7244923108406,139.1496280848058,12.773952002525455,39.93778765598054,23.442772191925613,16.97157400439455,-11.50871912839499,-17.199114443022136,-12.071973250558118,19.935367377420693,20.63614597501631,7.180864454241321,-12.964434685213753,0.05085421314053514,-0.026644667266633736,0.10027748755156553,-0.002867619094576632,-0.033930479608312115,-0.04121026670208521,0.020879363117335605,-0.05893175703623128,-0.14226592229999102,-0.13692979720008078
neg_00022.wav,no_call,-531.905762664925,120.94830645019306,45.573555278580024,39.76390634151573,29.00218554875586,25.411936522813704,12.151052477581487,14.702574163124396,7.189077353472967,13.516012847265788,7.278864849721242,10.041095877634607,1.106249459909561,-0.08531783159352098,0.009924911596286076,-0.01716223364188292,-0.008631879525997317,-0.007421858136761482,0.03586743848021709,0.015702124316405462,0.02353413739815023,-0.041569236995747286,-0.048101423685373304
clip_00023.wav,orca_call,-288.6901429116129,129.09790060446917,23.093334462715035,45.3063438749415,28.920033737009526,23.31230083254637,-5.189766932621236,-12.98841659368348,-9.72818417449158,21.09241173697843,21.30716549231876,7.776870972336518,-10.459538266065913,-0.09566779352385506,-0.12745120873167295,-0.1233281541016935,-0.04132743336715575,-0.019404301556123292,0.03168306664603636,0.019023681172697312,-0.029000507300151544,-0.06573955495654149,-0.03602066768558621
neg_00023.wav,no_call,-307.6696641175687,126.35586587614233,24.111042893602363,46.30263738725044,29.193091268644245,23.24124775195272,-4.4778670875615605,-11.743091854269137,-9.127387217800875,19.847591869398418,19.428459351394405,5.777815662572552,-12.61086578673558,0.0939548887019368,-0.043525067125087746,0.05002304400104097,0.17151279437133898,0.082622791892508,-0.017804115871843995,-0.15755940343498623,-0.06432362663087951,0.0009351222098250026,0.1002821445769724
clip_00024.wav,orca_call,-273.13429483867344,124.89941405611422,11.972927607087312,48.717238565971236,29.30640616000371,20.02843414728104,-7.112542246881597,-15.621036586582607,-8.428480864209897,27.802365189044945,21.113751133697072,1.2807925829057347,-11.804065257485293,0.35674963124071346,0.09109266894734984,-0.22662669765411952,-0.06862462688664249,-0.1849102232927824,-0.23627082878648453,-0.037124621761781315,0.04443812361683403,0.09445059019190588,0.16831724743979762
neg_00024.wav,no_call,-531.9309396175355,120.72667417620846,45.56543711255993,39.86027434971444,29.567328876602208,25.5456617330771,12.607773440119812,13.949163427036105,7.676167143948239,12.37076769611573,7.725418948897664,9.85174278609656,1.6306435744361132,-0.08083738195482908,-0.02783556775643705,-0.03700019490361204,-0.025308914140187978,0.023606933036250624,-0.022828481934646937,-0.05006571411926531,0.01922492556694047,-0.021091882782762143,-0.10276084512189276
clip_00025.wav,orca_call,-301.9359241134171,129.17227773661082,23.59586741576355,45.5446857007758,27.761039553596788,21.76806083623987,-4.992561778573524,-12.544100845577251,-8.998858323674803,22.283940651198485,20.67019564075345,5.519853907770551,-12.270626283602569,-0.22011207844876982,-0.021415846024711107,0.185391443274124,0.08762391575524513,0.07114382575019887,0.18363503274311915,0.07398965895326272,-0.007255630320452723,-0.06903081853077793,-0.03752852312034193
neg_00025.wav,no_call,-537.5991463655379,116.55584424448193,44.53644060439979,39.038264283442196,28.334595420886938,25.760136639692767,14.833119141454615,18.699967370932843,10.338771003738298,13.234921744134788,6.7655471519286605,10.633268208331714,1.742604654108354,-0.33886877368008794,-0.012655014288021325,0.047475123560496255,0.03585408517257898,-0.031163016503664227,-0.059425198879920246,-0.01986729670619925,0.051584031059845784,0.03542992608647831,-0.04513268891549842
clip_00026.wav,orca_call,-288.55088453978306,129.28103244146365,19.567457744307124,42.97703683893627,25.26483030735153,19.02110993512211,-4.265841746489486,-9.38865710088661,-8.762998976878794,19.35696578824778,19.24692110200976,4.562526638687723,-13.607989169534777,-0.15001240652468947,-0.018792489545445823,-0.09419047093475545,-0.053449181484106774,-0.01401959444634095,-0.02739652094372524,-0.10018650819437504,-0.032249129742895705,-0.08512767311716324,0.009235684693365807
neg_00026.wav,no_call,-413.72782599734506,144.37776855877422,31.882570003572784,52.54262133786935,29.550384640009028,24.76233173244883,-1.0946320470529383,-6.743337953326889,-6.3628443150348835,17.22097450668025,17.124557988456097,5.884619657590886,-8.726769922853356,1.092436849912627,0.2548483873955583,-0.03369809785067855,0.11468844748941365,-0.004623457947571749,0.033619367728580304,-0.12237351832249004,-0.2622656368327441,-0.19476570244017424,0.035610104363047436
clip_00027.wav,orca_call,-296.9833707514695,126.79924873215076,26.820937280977276,47.16240019742577,29.131974687437644,23.095884248378347,-4.213064892578672,-13.515220176096863,-9.591338069629646,21.072571582985695,20.82118293575151,6.73896092065037,-12.356135031635292,0.14551701485595225,0.06158153187493344,0.054903677038993445,0.022353334341077176,0.013488037286075482,-0.009870714959613067,0.04050818580601338,0.027707069246009644,0.0503325732085218,-0.00913637143460455
neg_00027.wav,no_call,-528.9302578192354,120.84973453160886,49.46187445963575,37.99956572509688,32.09476317445663,24.02647647615828,14.94929813777955,12.07044811190458,9.53443443767374,11.738776739854407,10.667393130411146,8.227823762760769,3.253950857200222,-0.3828424518366834,0.04699695183965393,0.0016783634186538126,-0.018018153737640447,0.027950384903628396,0.04249442029706016,0.032971756172696244,0.024875975999827382,0.020860997162708964,-0.02624387518092857
clip_00028.wav,orca_call,-318.4613944484075,130.85824892856266,21.610117432411045,47.51141288942524,29.243117708180836,23.268695290302997,-3.7398833513808096,-12.090150998450746,-10.915656966636902,19.477295992700384,20.39619090471623,5.771175233832475,-12.227742452156942,0.3542909783188575,-0.0031726456189651803,0.24610061225931462,-0.04007251778393723,-0.031820695965850646,0.07741887423955104,-0.0165227502453648,0.01780532598478975,0.06629414297771143,0.015673562032790595
neg_00028.wav,no_call,-318.80956068490883,127.11606990692383,12.375059861452808,46.58911107172543,26.29614791819162,22.01385486291359,-7.326973350270897,-13.011849455321773,-10.294243690651134,18.529721655011606,19.91472574496571,4.88290423684384,-14.858097228790669,1.4848539222470434,-0.39232208769425786,-0.21352765678946387,-0.03239885277946389,-0.10818376757279376,-0.11328092930814147,0.1260265534120339,0.29900955149067515,-0.29074417801983576,-0.24418475120481045
clip_00029.wav,orca_call,-300.0886671457925,129.63934264952763,19.44177153134665,45.81196245544049,28.958866166213515,22.16457879941977,-5.487077654046933,-12.000581035245373,-6.47899956235657,24.458321750735706,22.433215596037243,4.606352459326715,-12.75301394126343,0.13357933564526578,0.08516525903096799,0.08666911978910055,0.01600831716977342,0.06290654483956738,0.014552482177625642,-0.011911203573369623,-0.032372792455943815,-0.06665416005410671,0.003928947283752482
neg_00029.wav,no_call,-528.0524523502032,121.19229297345154,44.81441137803477,38.796648076527966,29.126319483083257,24.648501984064044,10.990997787238609,13.713754254220731,7.611553217211946,13.418717641682239,7.995038230814741,9.50343857715424,1.3587798244242302,-0.1673977025640925,0.03019177425787072,0.023530362547338046,0.019842110224801226,0.028862901393810144,-0.021169246907260107,-0.00021965050685228467,-0.04218156445980868,-0.0030252302815943163,-0.04036645416949278
clip_00030.wav,orca_call,-302.2837154129383,126.48752464878359,25.659578638077853,46.200934440564325,29.507641748520566,22.562508489643808,-4.676107069411567,-11.911859890620828,-9.246038222053219,20.681337596612597,20.0009013263397,5.448956209576895,-11.927452628199468,0.11622149711755343,-0.013520655333651651,0.056496328497818056,0.03763480989333984,0.0722109630564438,0.0816583787686749,0.05938650834261616,-0.04958120251063836,-0.07405290695122675,-0.06309793242634551
neg_00030.wav,no_call,-300.27460973909945,125.35620737708416,25.053113788209757,45.53471044898464,27.982514729139524,22.498344031221944,-5.316680271928168,-13.640909358894984,-10.27413108515236,20.352076546858832,19.594844383357767,4.788171726106018,-13.502423413979846,0.01268947989950144,-0.0770840074214008,-0.031749945208816216,0.058660144193677245,0.007625780163528675,-0.03367367455470638,-0.05851055138058472,-0.03856852708201182,-0.05132894767180374,0.05432413533559186
clip_00031.wav,orca_call,-292.2193652563044,125.54470819182329,22.092780202123958,45.60244723671715,28.713628151718652,19.815361585381563,-6.824767788493232,-13.667884600511305,-9.693669374224202,20.99555624570277,18.944470005369975,4.72411421307473,-11.504232647811948,-0.2003532882838162,-0.061134588909951534,0.05877360403104259,0.011991049479076553,0.04492493966062184,0.08562591993002501,-0.009821668475686482,-0.06705013236453325,-0.06600716221767976,-0.00647037408202594
neg_00031.wav,no_call,-304.25470021323486,127.38035639524402,24.957715048775277,45.33505960552964,28.846207154006848,23.39690803390097,-3.9465979052087516,-12.666253978510342,-10.354786650675544,19.349425872025876,19.543004020471788,4.888326918454828,-12.724395961004983,0.37278919703473795,-0.0287757203291648,0.0019360173138165881,0.007467573588875955,0.11830612674799126,0.10651709938159444,0.08876138667441198,0.06638688346736371,0.1268390662579216,0.09400168592501729
